,P60_model
39205,2020557.1648146
39206,2037950.3820073006
39207,2128713.1152228233
39208,2106716.980001277
39209,2073444.1655818366
39210,2029004.250354846
39211,1954712.1873894488
39212,1807489.398568832
39213,1760686.1734820714
39214,1608548.3783407381
39215,1394816.9412371253
39216,1205441.6889629592
39217,1096620.1124682322
39218,998206.1498226799
39219,987795.6889964779
39220,976510.9976798485
39221,1004351.8500460094
39222,1154367.6319503253
39223,1201225.1693016388
39224,1293905.780515312
39225,1529720.6907015285
39226,1708127.4675112865
39227,1952026.1102332491
39228,2107394.013705744
39229,2201320.009346464
39230,2261784.1836129776
39231,2330436.3811043943
39232,2327738.2181634656
39233,2288271.941142227
39234,2229376.866867556
39235,2153478.732545122
39236,1988944.7754301033
39237,1864742.1360086661
39238,1648792.2371903767
39239,1440039.679583073
39240,1261345.526131525
39241,1152020.4168710457
39242,1020880.6688648713
39243,986803.9353014204
39244,975519.243984791
39245,989365.2863509521
39246,1153375.8782552679
39247,1210538.5906216812
39248,1313161.9268202544
39249,1534695.739366471
39250,1712125.2521476287
39251,1951034.3565381917
39252,2107394.013705744
39253,2186123.936363336
39254,2230718.0409916393
39255,2240072.9424285158
39256,2233271.685393633
39257,2244577.196386567
39258,2221134.527911019
39259,2054738.1957022646
39260,1950854.7355909534
39261,1820715.9098357956
39262,1632535.8524822008
39263,1406507.3066324622
39264,1216574.9737700901
39265,1079173.1010514256
39266,1023670.4587845386
39267,991382.0116047749
39268,988559.8354289646
39269,1031329.1683507345
39270,1163014.387454168
39271,1240862.699435723
39272,1319611.1772812847
39273,1497612.862790194
39274,1664005.1959261654
39275,1874672.9333105849
39276,2031020.0780877955
39277,2076054.4539436148
39278,2120662.0394860744
39279,2209176.4632384493
39280,2224958.6972232885
39281,2183860.4280794966
39282,2170484.1302705402
39283,2087033.3422682097
39284,1927993.6821568983
39285,1853049.6350849718
39286,1650213.4916308615
39287,1416476.5662914575
39288,1247218.9960028885
39289,1140954.2233561594
39290,1024576.7268752137
39291,1013921.623904808
39292,997042.7769082148
39293,1032078.4191191955
39294,1163763.6382226292
39295,1245579.53972755
39296,1347078.6170788459
39297,1524186.5873246028
39298,1692132.6767443835
39299,1936567.8728428644
39300,2088283.2462422564
39301,2205186.0412377003
39302,2272768.698802861
39303,2321165.95268279
39304,2328281.6152317845
39305,2215697.831503879
39306,2202285.5121393963
39307,2131472.0289501217
39308,1983149.8821568985
39309,1853049.6350849718
39310,1650213.4916308615
39311,1434444.0056806575
39312,1251174.3476808225
39313,1145810.8729280776
39314,1087249.1551617745
39315,1018533.9779697009
39316,1023220.6299430112
39317,1038691.5805044026
39318,1170376.7996078366
39319,1281083.3567590746
39320,1407516.7090995384
39321,1579554.5327160405
39322,1819255.6088798125
39323,2016374.8241557893
39324,2172390.524510874
39325,2246352.7273497083
39326,2276688.6719897897
39327,2345035.18688546
39328,2321950.0163188786
39329,2221533.456490534
39330,2177964.6370477662
39331,2087744.6685345697
39332,1983861.2084232585
39333,1853760.9613513318
39334,1650924.8178972215
39335,1417187.8925578175
39336,1251174.3476808225
39337,1145810.8729280776
39338,1055888.2821471498
39339,1021305.850400043
39340,1015347.1385408383
39341,1027018.2806844014
39342,1158703.4997878356
39343,1248680.1400483067
39344,1345207.7373819225
39345,1563267.205178116
39346,1699862.0362734739
39347,1938771.1406640369
39348,2091863.063426329
39349,2136897.4392821486
39350,2219948.367636451
39351,2187436.4726866274
39352,2142626.56090489
39353,2144904.9187720637
39354,2103050.6739468086
39355,2030523.1023977736
39356,1893002.2007492569
39357,1851073.7355698682
39358,1653018.9558481313
39359,1418064.1195219965
39360,1225639.6298318226
39361,1145810.8729280776
39362,1028085.22463356
39363,1021305.850400043
39364,1015347.1385408383
39365,1027018.2806844014
39366,1158703.4997878356
39367,1240519.4012927564
39368,1318489.5483528222
39369,1522654.4822927655
39370,1666957.7145157987
39371,1938771.1406640369
39372,2091863.063426329
39373,2228715.1194375125
39374,2241748.9538670187
39375,2213505.5311909816
39376,2211850.6818900625
39377,2174089.2571514943
39378,2151138.3874291326
39379,2029977.77961961
39380,1870938.1195082986
39381,1808099.2166856278
39382,1636082.7386217306
39383,1448849.5046767832
39384,1293525.4763887872
39385,1182592.0236052792
39386,1087123.0586515982
39387,1076712.5978253959
39388,1044901.0337803734
39389,1048543.1454236809
39390,1184648.40646663
39391,1273229.5472247873
39392,1434541.8691919849
39393,1592941.1045270052
39394,1838078.6425865814
39395,2035197.8578625582
39396,2185345.6151660117
39397,2258711.7781496975
39398,2300960.4299857165
39399,2336344.6012448096
39400,2285145.9390192577
39401,2274453.9275575853
39402,2212843.1211013705
39403,2082395.399491767
39404,1955247.2657311037
39405,1837414.3179364062
39406,1650856.0940872796
39407,1444494.544047016
39408,1274476.3533841772
39409,1185218.8397844743
39410,1074751.7762158806
39411,1064412.391215772
39412,1004797.7696571603
39413,1033701.9409449204
39414,1167375.7017341987
39415,1259220.7871064213
39416,1422441.5434380604
39417,1582065.0018354282
39418,1830208.7323022196
39419,2021348.6096419673
39420,2174475.0397253307
39421,2249307.716844485
39422,2336613.411349009
39423,2361164.4358626744
39424,2387898.8513636985
39425,2362282.6552238255
39426,2300040.016526765
39427,2196677.7838485567
39428,2049858.7475573574
39429,1956617.375858207
39430,1676151.5366386108
39431,1465986.43412352
39432,1299226.7878781976
39433,1171789.4024658406
39434,1093128.8869150206
39435,1063467.2903843033
39436,1067314.6261761559
39437,1115434.398012754
39438,1195184.3410279392
39439,1273460.3067709967
39440,1426591.666105083
39441,1553125.6996605785
39442,1755394.7787200382
39443,1932839.9573462347
39444,2118225.346068762
39445,2201879.0408213963
39446,2244127.6926574153
39447,2206618.7135906075
39448,2221297.7763606245
39449,2189481.129576573
39450,2241750.9111140976
39451,2128139.7457326613
39452,2017097.1552114363
39453,1912265.5856881267
39454,1667120.8314890512
39455,1445511.897068212
39456,1259854.520459854
39457,1153786.3166839008
39458,1074244.0588827077
39459,1066396.1801368596
39460,1011079.5854004982
39461,1055438.023124147
39462,1181615.221398774
39463,1273460.3067709967
39464,1443413.0538150829
39465,1569083.0825956452
39466,1811948.739992487
39467,1989353.8747322347
39468,2139951.1348591805
39469,2238870.6194312037
39470,2269461.698386557
39471,2344403.962001654
39472,2287969.8685900364
39473,2217782.808046315
39474,2251798.194082313
39475,2171241.630509481
39476,2040938.1986085547
39477,1912265.5856881267
39478,1667120.8314890512
39479,1447791.2680505787
39480,1264508.4889046252
39481,1153805.0293903837
39482,1073711.4706486873
39483,1064231.2998109215
39484,1006982.1488256764
39485,1045832.5657205185
39486,1158656.3130449362
39487,1268566.0193231057
39488,1437491.0894026363
39489,1598201.464199782
39490,1821404.6761275053
39491,2023976.4656615069
39492,2181905.893033464
39493,2280181.2195046716
39494,2326934.4646571423
39495,2281963.2701945934
39496,2319198.7834920147
39497,2255707.0837124744
39498,2248130.5273099924
39499,2123506.792787686
39500,2023890.8350464622
39501,1892715.5373248023
39502,1648877.0406867994
39503,1427800.6705838495
39504,1258100.9896185235
39505,1153730.9346096243
39506,1072840.524994859
39507,1021694.3061273696
39508,1003745.7325984814
39509,1038093.1212049216
39510,1150916.8685293398
39511,1260826.5748075093
39512,1431918.3713123782
39513,1590277.9128090285
39514,1814215.4880405783
39515,2016349.2911166202
39516,2182785.043007881
39517,2280976.972592141
39518,2323419.5251149074
39519,2390222.995985756
39520,2410935.2167016077
39521,2404036.0978021077
39522,2376312.162331225
39523,2294236.9116512164
39524,2161262.668838551
39525,2043962.5719916318
39526,1815251.304402891
39527,1547104.1469875225
39528,1350810.3732889008
39529,1230568.2246912865
39530,1129635.9233256401
39531,1098995.7264580363
39532,1083810.499173581
39533,1099229.9595515167
39534,1178979.9025667019
39535,1261344.4087135263
39536,1474899.6677124596
39537,1670055.3764126787
39538,1910458.8109022297
39539,2094019.5049875083
39540,2253126.969887147
39541,2391850.6453789608
39542,2430547.010032642
39543,2420652.1550493496
39544,2447592.0135910064
39545,2421482.8733736863
39546,2359096.607375982
39547,2233108.767698954
39548,2111967.0865848656
39549,1983614.2198677037
39550,1772620.063838869
39551,1498728.6969460098
39552,1356538.1373588266
39553,1239691.767593828
39554,1129480.6421402653
39555,1097068.8471151483
39556,1081086.768957624
39557,1115341.235542978
39558,1201706.2123623213
39559,1257402.0421233794
39560,1432524.0728583536
39561,1605938.5968420876
39562,1830551.3570452135
39563,2034578.3101674488
39564,2167340.467595715
39565,2258686.90485972
39566,2302970.2979990765
39567,2353433.82387791
39568,2380338.980634732
39569,2257319.2542676087
39570,2215396.0943833804
39571,2142605.41780677
39572,1984775.4368450074
39573,1853868.8212703138
39574,1671990.2979154408
39575,1432962.4396425132
39576,1284514.3197841817
39577,1176885.9051852042
39578,1067215.6924896794
39579,1056876.307489571
39580,1056425.6164591732
39581,1026998.301579114
39582,1163103.5626220629
39583,1250887.8525071512
39584,1412058.3995617025
39585,1579418.3012269442
39586,1816429.2094296338
39587,2028744.4976887382
39588,2164091.8958489727
39589,2238924.572968127
39590,2273239.2043009643
39591,2316557.3960632393
39592,2286064.7925818884
39593,2230698.2113454123
39594,2214548.506503466
39595,2137097.2624984905
39596,2000390.2886301256
39597,1869075.537472328
39598,1641835.913484868
39599,1426048.8298732582
39600,1246384.7592380925
39601,1142808.6680694162
39602,1063002.3123967962
39603,1055154.4336509483
39604,997973.1279051573
39605,1039752.4345525557
39606,1147771.3809187403
39607,1263282.7390282112
39608,1326802.708930955
39609,1534608.6890355102
39610,1738973.7718308684
39611,1919815.3294532932
39612,2086533.4422897913
39613,2207427.124581295
39614,2255060.5211307155
39615,2330002.7847458124
39616,2368040.107838116
39617,2338124.7226649984
39618,2322737.6965934015
39619,2249995.2059737286
39620,2073113.8605657092
39621,1986352.9422030877
39622,1692268.2865406447
39623,1454176.6354200009
39624,1269115.7138527043
39625,1164547.6358674765
39626,1087744.9199342213
39627,1058083.3234035044
39628,1060065.9481859275
39629,1046092.8997417566
39630,1171437.653655989
39631,1262485.8881551423
39632,1384409.9082121411
39633,1534608.6890355102
39634,1738973.7718308684
39635,1919815.3294532932
39636,2125549.957603339
39637,2241834.376490633
39638,2331280.7360651074
39639,2383242.353714524
39640,2405219.7887835237
39641,2399029.15190471
39642,2379569.787256733
39643,2298459.822749378
39644,2162595.2320244424
39645,2045295.135177523
39646,1816583.8675887818
39647,1540700.9117796249
39648,1368025.363951852
39649,1247051.8654569343
39650,1128808.6571672005
39651,1097256.076304426
39652,1083639.4687202685
39653,1107813.4838925104
39654,1212216.6160462026
39655,1267912.4458072607
39656,1463642.7428407907
39657,1590488.4969496138
39658,1870630.4814941373
39659,2051154.6797467188
39660,2223712.0493592457
39661,2293506.4499248373
39662,2316698.537377654
39663,2271727.342915105
39664,2212611.670711915
39665,2180795.0239278637
39666,2164697.829262944
39667,2073113.8605657092
39668,1996807.9554543977
39669,1872924.0069191032
39670,1660524.6422811002
39671,1438042.0218939849
39672,1277541.4308269299
39673,1170152.5786349617
39674,1091204.8600150654
39675,1060707.8222654997
39676,1060257.131235102
39677,1100944.9850307424
39678,1201380.5276610688
39679,1258174.0429159156
39680,1429265.8394207845
39681,1581317.051392793
39682,1808166.5771527558
39683,1998204.309396032
39684,2118995.3952784785
39685,2228797.552555002
39686,2259388.631510354
39687,2271387.1869122474
39688,2212271.5147090573
39689,2171173.2455652663
39690,2132885.750938806
39691,2069128.7654882248
39692,1992822.8603769133
39693,1899355.5115290866
39694,1656539.5472036158
39695,1455052.8623841803
39696,1300117.0809844509
39697,1171088.8808588015
39698,1112012.1890289052
39699,1083457.8422742086
39700,1061193.4334589418
39701,1098426.6116217466
39702,1202829.7437754388
39703,1255655.6695069198
39704,1414899.337218583
39705,1549436.6913279973
39706,1791336.4492432594
39707,1945492.8744318548
39708,2092710.7366312533
39709,2213604.418922758
39710,2255853.0707587763
39711,2251608.395148071
39712,2258436.4071265548
39713,2202630.9984092726
39714,2160910.5728408564
39715,2055616.2330348413
39716,1939946.9446176123
39717,1857889.2961155588
39718,1675078.6898609612
39719,1470652.2710625327
39720,1346539.2150924967
39721,1219398.461402217
39722,1109761.590517509
39723,1097300.6722100973
39724,1096849.9811796995
39725,1115573.060637927
39726,1210098.7762128206
39727,1257633.8672183284
39728,1463453.561249411
39729,1608398.8772611034
39730,1853873.4340964572
39731,2061890.8259732032
39732,2243441.8951354288
39733,2342700.9302734425
39734,2388741.899067646
39735,2406211.4440886984
39736,2413771.799982333
39737,2407256.485371702
39738,2321992.2536608134
39739,2208997.7993257036
39740,2069967.5748782447
39741,1972318.2460343812
39742,1768028.066158803
39743,1490019.9317211697
39744,1357670.4722672019
39745,1240824.1025022033
39746,1150878.521584779
39747,1118076.048767953
39748,1097750.4909931258
39749,1115676.7195782843
39750,1210999.2860262468
39751,1263690.229535894
39752,1476032.0026208349
39753,1609299.3870745301
39754,1854773.943909884
39755,2062195.2959314808
39756,2230492.305422481
39757,2300286.705988072
39758,2361169.5280037066
39759,2396431.4265487017
39760,2407370.373947669
39761,2402382.258904961
39762,2302776.9791344283
39763,2218640.681781233
39764,2048661.6989525491
39765,1959258.642352559
39766,1681028.9076246435
39767,1459844.1557900908
39768,1319346.5148638242
39769,1197147.8566908212
39770,1116265.3948300013
39771,1088546.489294153
39772,1068715.396291706
39773,1116835.1681283046
39774,1221238.3002819968
39775,1277730.9809161238
39776,1471211.2031645018
39777,1598137.0275625521
39778,1878279.0121070766
39779,2099595.922237291
39780,2268236.9022267945
39781,2405289.861970434
39782,2470351.5702621704
39783,2439327.693621967
39784,2436894.987712531
39785,2409969.399537247
39786,2406034.1056456952
39787,2285896.360823067
39788,2138018.0379772307
39789,2040361.477601816
39790,1807531.0033183917
39791,1559225.6025092346
39792,1358701.345457959
39793,1254234.9486172237
39794,1157148.0865914281
39795,1104744.1469288622
39796,1108944.878066856
39797,1142325.3730879023
39798,1229354.5261481449
39799,1282842.320530861
39800,1489372.3380775256
39801,1667590.8763820822
39802,1898896.3221666072
39803,2086649.7827699347
39804,2253162.4761043056
39805,2390194.9088115846
39806,2453338.7389750993
39807,2424963.6284652418
39808,2425354.2696650415
39809,2404742.781605532
39810,2342129.6423758944
39811,2258130.8020508797
39812,2093332.359814849
39813,2042055.2861213465
39814,1809224.8118379223
39815,1560919.4110287651
39816,1383272.5128860036
39817,1258240.8124354738
39818,1166644.7117613454
39819,1126407.138513393
39820,1111501.5316893968
39821,1164753.0535004437
39822,1257445.897619686
39823,1303136.6841534022
39824,1480251.0601420694
39825,1598133.0147702799
39826,1826750.620260204
39827,2063533.6015835141
39828,2233692.2184175253
39829,2312960.989206857
39830,2390353.7911794907
39831,2429631.894847739
39832,2426271.730399816
39833,2414033.1003336213
39834,2408693.20033788
39835,2287590.1693425975
39836,2093332.359814849
39837,2029640.8755042283
39838,1761800.1000737702
39839,1512425.2027447796
39840,1344336.782209317
39841,1222756.7419760071
39842,1144461.1212693553
39843,1110766.4440242865
39844,1094784.3658667626
39845,1113658.501877534
39846,1218061.6340312262
39847,1276569.801912612
39848,1486384.5509086295
39849,1649287.0359766798
39850,1884104.0735212045
39851,2081738.0717737859
39852,2205932.3200393096
39853,2340884.559194171
39854,2337672.554134173
39855,2359802.2160360417
39856,2319892.748853017
39857,2310962.5224288884
39858,2256633.5845626653
39859,2178828.6361960988
39860,2055229.1804484285
39861,1975008.791374744
39862,1757815.0049962862
39863,1481254.5832324144
39864,1345935.8611585516
39865,1227852.6174742754
39866,1124586.254524926
39867,1110766.4440242865
39868,1094784.3658667626
39869,1113658.501877534
39870,1218061.6340312262
39871,1274554.3146653532
39872,1474288.6202039537
39873,1599578.2521912556
39874,1827590.1561352045
39875,2061245.624936179
39876,2205932.3200393096
39877,2298958.6718604267
39878,2364109.292942178
39879,2400675.7301034
39880,2389324.434819535
39881,2361091.1766529917
39882,2233258.1715115006
39883,2151709.339189066
39884,1992826.0800740477
39885,1876258.6114028755
39886,1661704.3608887342
39887,1457238.6043443272
39888,1307225.7261281644
39889,1195875.239428461
39890,1110485.5436230954
39891,1074611.4407739872
39892,1042799.8767289652
39893,1048188.1104963658
39894,1183460.92717892
39895,1272874.5122974718
39896,1434186.8342646693
39897,1614722.7169850029
39898,1846031.1501061718
39899,2047777.6097888134
39900,2207749.378773293
39901,2290082.480621899
39902,2343975.249031803
39903,2368526.2735454687
39904,2402027.1790217166
39905,2383165.3341624173
39906,2307564.2421944975
39907,2187209.7583119157
39908,2040390.7220207173
39909,1958099.777157087
39910,1692464.9664896817
39911,1469466.7087513346
39912,1326169.2140162345
39913,1193179.3793828504
39914,1107789.6835774851
39915,1071915.580728377
39916,1029798.8416682547
39917,1044659.8060903603
39918,1178333.566879639
39919,1270178.652251861
39920,1431490.9742190586
39921,1615074.7732454366
39922,1843335.2900605612
39923,2045081.7497432027
39924,2197242.5710575706
39925,2289457.9257805026
39926,2350851.1189198573
39927,2359143.2810070054
39928,2393556.582695938
39929,2316332.148558226
39930,2270993.931261362
39931,2206391.851546109
39932,2059572.8152549113
39933,1970169.7586549202
39934,1738649.7786568517
39935,1476738.6451932883
39936,1323657.6195879437
39937,1201458.9614149416
39938,1120119.1494683488
39939,1092400.243932501
39940,1094382.8687149233
39941,1120688.922766653
39942,1225092.054920345
39943,1278714.831524895
39944,1479574.2900863145
39945,1634949.6528869206
39946,1885921.2974314452
39947,2066445.4956840267
39948,2194386.933693553
39949,2269219.6108127064
39950,2273643.0540876198
39951,2322040.3079675487
39952,2331073.3009001934
39953,2313376.8933500643
39954,2259095.0172143937
39955,2207191.9903548644
39956,2072519.923512601
39957,1975545.1622868562
39958,1758351.375908398
39959,1507953.9462668756
39960,1342351.7129857088
39961,1215749.6762257153
39962,1139868.4255878697
39963,1110860.5208121839
39964,1097311.75846748
39965,1120688.922766653
39966,1225092.054920345
39967,1278714.831524895
39968,1434305.3138653587
39969,1600789.7745555206
39970,1850284.1800454454
39971,2066190.3613687553
39972,2208132.487695304
39973,2292439.5350381997
39974,2330612.803952062
39975,2348585.3177027167
39976,2342506.070516544
39977,2241866.500962199
39978,2238849.3010825305
39979,2134345.7919477397
39980,2012634.424654517
39981,1918471.6319032074
39982,1706098.1989282318
39983,1467157.879817749
39984,1316097.764475396
39985,1187069.5643497466
39986,1108636.8197934425
39987,1077342.9311708082
39988,1079257.710713776
39989,1093087.7197831948
39990,1193893.360797903
39991,1282474.5015560603
39992,1408907.8538965248
39993,1600878.7109495357
39994,1827728.236709499
39995,2066993.5364629969
39996,2226517.3641070677
39997,2347712.0222301446
39998,2398039.300617318
39999,2437298.893758713
40000,2406292.1726171044
40001,2358123.465843896
40002,2295219.0638917866
40003,2234061.3806163664
40004,2090755.5383803367
40005,1976417.065017716
40006,1708887.4320427403
40007,1469947.1129322574
40008,1291485.59520945
40009,1187818.8151182074
40010,1087572.3527770347
40011,1078092.1819392694
40012,1046280.6178942465
40013,1059165.4141762985
40014,1184510.1680905314
40015,1276355.2534627535
40016,1451956.3822510876
40017,1605129.5569377008
40018,1890261.0798136254
40019,2087895.0780662068
40020,2266447.776994978
40021,2387253.896148503
40022,2437562.6640088228
40023,2460003.4504373395
40024,2449392.0812905645
40025,2412516.563397966
40026,2333105.217406891
40027,2260761.4407985997
40028,2086770.4433028523
40029,2000009.524940231
40030,1755238.1835617735
40031,1511619.4063455635
40032,1331896.6698361654
40033,1231551.1361518886
40034,1129257.0973519038
40035,1099905.8997241384
40036,1103176.2087578708
40037,1118329.3447045113
40038,1222732.4768582035
40039,1276355.2534627535
40040,1485078.26554607
40041,1656049.7438150763
40042,1909184.5813536255
40043,2112657.541452994
40044,2284578.1829893496
40045,2400667.63877461
40046,2422784.775149468
40047,2437707.9885243163
40048,2431788.6887934986
40049,2419550.058727304
40050,2313614.7567132595
40051,2211248.7350740605
40052,2032988.649465377
40053,1981402.309404012
40054,1742101.8283813999
40055,1511459.5839915185
40056,1357230.72124848
40057,1231914.0926745743
40058,1126912.8944861563
40059,1114451.9761787453
40060,1098469.8980212207
40061,1109847.4715173414
40062,1221747.1661856843
40063,1278239.8468198113
40064,1486019.8342164387
40065,1696072.635601898
40066,1943543.8440463806
40067,2108440.8195587522
40068,2284637.253623426
40069,2396509.642045061
40070,2416619.361484516
40071,2409833.7083169925
40072,2336657.3081496484
40073,2277464.797403353
40074,2228418.2800637498
40075,2112077.805914353
40076,1993741.9802459893
40077,1924695.5408245523
40078,1686638.2851571466
40079,1479288.395898307
40080,1363196.8071398144
40081,1223887.467415482
40082,1128139.24714667
40083,1113460.2224836878
40084,1097478.1443261632
40085,1108855.717822284
40086,1220755.4124906268
40087,1274378.1890951768
40088,1452511.8987723743
40089,1627320.841606841
40090,1908432.515828195
40091,2097326.550463792
40092,2284637.253623426
40093,2416112.584550609
40094,2450694.724424043
40095,2453250.6275569326
40096,2445358.2892630235
40097,2388047.6863748054
40098,2248786.468794909
40099,2137049.165744321
40100,2006298.9294588394
40101,1887398.58891816
40102,1658108.755653612
40103,1442638.877468638
40104,1265510.6151832647
40105,1161934.5240145894
40106,1081846.2915324918
40107,1073998.412786644
40108,1044620.1645544425
40109,1064936.878877452
40110,1192713.1330453553
40111,1282126.718163907
40112,1454538.5882143707
40113,1602843.7804663703
40114,1826645.3899202896
40115,2032175.5719925603
40116,2171322.273155751
40117,2280647.427878682
40118,2333460.6447794302
40119,2363090.7314107497
40120,2345353.911343911
40121,2268512.1115643713
40122,2249382.190259649
40123,2135194.2250622488
40124,2014449.6332690252
40125,1889543.1524211988
40126,1677413.9801146616
40127,1451533.1284238747
40128,1269102.7721604619
40129,1163034.568384509
40130,1084007.2846469083
40131,1076159.4059010607
40132,1078142.030683483
40133,1064168.982239312
40134,1191945.2364072152
40135,1281358.821525767
40136,1410391.0485461457
40137,1573827.4237966237
40138,1816227.057555077
40139,2015952.0728310535
40140,2167208.5769856325
40141,2245423.900942394
40142,2275759.8455824764
40143,2324157.0994624053
40144,2322994.8862853986
40145,2313576.35446127
40146,2296281.7247248334
40147,2207332.8437532126
40148,2049202.4286056317
40149,1975686.0156852035
40150,1708872.5623331121
40151,1469932.2432226292
40152,1308766.6976902988
40153,1179030.9402332583
40154,1112124.6178113176
40155,1080830.7291886832
40156,1082745.5087316511
40157,1127936.3908156932
40158,1207686.3338308784
40159,1285962.2995739358
40160,1439093.658908022
40161,1592116.935598398
40162,1833438.1381263142
40163,2037465.0912485495
40164,2176095.1917284485
40165,2250927.868847602
40166,2292921.3863683483
40167,2356206.0771027803
40168,2350070.463926422
40169,2273228.664146882
40170,2266257.0418436835
40171,2147878.8745896826
40172,2050203.716848457
40173,1918329.698579224
40174,1709235.3561758713
40175,1467160.2665006944
40176,1308766.6976902988
40177,1179030.9402332583
40178,1131995.6446013176
40179,1106365.447037683
40180,1080380.0381582847
40181,1121067.8919539251
40182,1200817.8349691099
40183,1279093.8007121673
40184,1406257.288784124
40185,1564587.658758847
40186,1805787.8713525464
40187,2000815.8338305033
40188,2140530.42125295
40189,2238675.0056488086
40190,2292836.3646807624
40191,2329320.9113647547
40192,2336380.2079235646
40193,2249090.7383692195
40194,2249334.3158857124
40195,2145834.579512198
40196,2046218.621770973
40197,1969500.8035017399
40198,1705250.2610983874
40199,1481946.5405354486
40200,1332715.259625366
40201,1196488.959494549
40202,1131082.7628633343
40203,1101731.565235569
40204,1101280.8742051704
40205,1116700.3345831062
40206,1217135.8772134327
40207,1274726.2433413484
40208,1436020.1203300995
40209,1608950.161645366
40210,1833097.982123456
40211,2035231.7851994978
40212,2201667.5370907597
40213,2276500.2142099123
40214,2292581.2303654905
40215,2329320.9113647547
40216,2334900.6241498273
40217,2271408.924370287
40218,2220448.8727399497
40219,2086010.9504996042
40220,1992405.8614080597
40221,1870750.6235298715
40222,1690196.5755343651
40223,1461030.6849310994
40224,1316902.3265525007
40225,1205297.907687726
40226,1125205.6406289411
40227,1095792.0797119017
40228,1073527.6708966342
40229,1103264.2865447884
40230,1211196.3916897655
40231,1267989.9069446123
40232,1447004.3740216957
40233,1624612.3054163186
40234,1852938.1649122592
40235,2078435.9777927767
40236,2183521.404655088
40237,2275463.8817742416
40238,2345659.7762787663
40239,2335986.904869355
40240,2284788.2426438024
40241,2203197.6169375842
40242,2177570.6288103503
40243,2031938.881198418
40244,1928055.421087107
40245,1806056.384032865
40246,1651069.2955079346
40247,1441179.4609804999
40248,1271307.306169934
40249,1162268.059321909
40250,1082455.0475782552
40251,1072115.6625781467
40252,1071664.9715477484
40253,1045752.849661357
40254,1181858.1107043056
40255,1266924.0584687954
40256,1427297.7546502778
40257,1621984.3552949005
40258,1850052.933250841
40259,2074699.571960938
40260,2250537.820080872
40261,2334732.7407776094
40262,2351531.336219234
40263,2409190.8368934304
40264,2401647.4870465216
40265,2382785.6421872224
40266,2305198.032031433
40267,2201835.7993532247
40268,2055016.7630620261
40269,1965613.7064620354
40270,1734093.7264639665
40271,1495541.633926542
40272,1319180.547291202
40273,1197664.6451296052
40274,1135949.9475541364
40275,1106942.0427784503
40276,1108924.6675608724
40277,1145234.0523344753
40278,1233060.0562677872
40279,1280595.147273295
40280,1474075.3695216728
40281,1609889.9556480784
40282,1901368.4054604757
40283,2087579.8780819972
40284,2232848.196966456
40285,2329726.6316443603
40286,2330243.2968333815
40287,2396338.285683542
40288,2419024.20277323
40289,2405913.139443172
40290,2338883.79007371
40291,2240752.1635503545
40292,2097446.3213143228
40293,2018139.021037779
40294,1805454.4456073206
40295,1501246.6772599756
40296,1344617.9179719884
40297,1241903.0868062389
40298,1157314.9710641713
40299,1104911.0314016058
40300,1109111.7625395996
40301,1162363.2843506455
40302,1255852.9793429573
40303,1277853.3524994652
40304,1426064.598526887
40305,1560585.2467514628
40306,1792363.9035772134
40307,1929051.840106276
40308,2024253.2961196685
40309,2052084.7202774284
40310,2029416.0305838736
40311,2044374.7201664203
40312,2136292.2120220335
40313,2138570.5698892074
40314,2104267.173773295
40315,2053882.4660983004
40316,1935664.866429182
40317,1882177.947499587
40318,1669778.582861584
40319,1438907.772953482
40320,1251873.9276212428
40321,1165870.4911978832
40322,1077947.3018641428
40323,1068467.1310263767
40324,1039021.0375547215
40325,1059924.055118842
40326,1187700.3092867453
40327,1248063.9835626297
40328,1337118.6713143738
40329,1525051.5400949488
40330,1680829.8162124734
40331,1927605.3055720045
40332,2045060.110948297
40333,2090964.9610844362
40334,2176187.18682474
40335,2254252.0905445144
40336,2264731.3306033355
40337,2258018.005834419
40338,2252783.128922539
40339,2134404.961668538
40340,2013660.3698753135
40341,1877439.6959457186
40342,1668076.5220126696
40343,1434169.5213996137
40344,1251873.9276212428
40345,1146796.315280952
40346,1077947.3018641428
40347,1037106.2580117532
40348,1012367.7024614321
40349,1046715.0910678725
40350,1154734.037434058
40351,1229067.1564219457
40352,1333439.4311904756
40353,1543894.8291142578
40354,1748249.7005096157
40355,1929091.2581320405
40356,2097185.9203314385
40357,2198130.341607203
40358,2209312.8508218816
40359,2256083.578848256
40360,2264391.174600478
40361,2215080.914056756
40362,2192485.9209564426
40363,2085981.1799091406
40364,2009675.274797829
40365,1904149.7811522188
40366,1661055.2362302311
40367,1437325.1193461597
40368,1250961.0458832595
40369,1164957.6094598998
40370,1098848.1379110285
40371,1067554.2492883934
40372,1067103.5582579956
40373,1048687.998886255
40374,1174032.7528004874
40375,1236827.9273300427
40376,1333439.4311904756
40377,1544500.5306602335
40378,1725814.6072096154
40379,1929091.2581320405
40380,2114476.6468545683
40381,2235121.92021701
40382,2313880.0476716366
40383,2388567.1769714616
40384,2393492.627332283
40385,2399307.923347541
40386,2301744.1163610294
40387,2198014.094537793
40388,2019754.008929109
40389,1940010.4656087281
40390,1677745.1949257534
40391,1469028.4422585522
40392,1323600.9891632823
40393,1196946.915706199
40394,1116854.6486474145
40395,1087441.0877303744
40396,1065176.6789151076
40397,1094913.2945632613
40398,1182159.8000930971
